TIMESTEP (H),TIMESTEP (min),Time,Time_sin,Time_cos,day_of_year,Day of Year_sin,Day of Year_cos,day_of_week,Day of Week_sin,Day of Week_cos,To,RHo,I_dir,I_dif,I_gr,v_wind
15.33333333,920,15.33333333,-0.766044443,-0.64278761,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,131.5,67,18.70316071,5.733333333
15.41666667,925,15.41666667,-0.779884483,-0.625923472,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,120.75,64.5,17.52004483,5.716666667
15.5,930,15.5,-0.79335334,-0.608761429,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,110,62,16.37653036,5.7
15.58333333,935,15.58333333,-0.806444604,-0.591309648,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,100.8333333,58.83333333,15.1946298,5.683333333
15.66666667,940,15.66666667,-0.819152044,-0.573576436,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,91.66666667,55.66666667,14.04837217,5.666666667
15.75,945,15.75,-0.831469612,-0.555570233,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,82.5,52.5,12.93899754,5.65
15.83333333,950,15.83333333,-0.843391446,-0.537299608,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,73.33333333,49.33333333,11.86770905,5.633333333
15.91666667,955,15.91666667,-0.854911871,-0.518773258,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,64.16666667,46.16666667,10.83567206,5.616666667
16,960,16,-0.866025404,-0.5,1,0.017213356,0.999851839,1,0.781831482,0.623489802,9,66,55,43,9.844013178,5.6
16.08333333,965,16.08333333,-0.876726756,-0.480988769,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.916666667,66.41666667,45.83333333,39.83333333,8.893819453,5.575
16.16666667,970,16.16666667,-0.887010833,-0.461748613,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.833333333,66.83333333,36.66666667,36.66666667,7.986137496,5.55
16.25,975,16.25,-0.896872742,-0.44228869,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.75,67.25,27.5,33.5,7.121972679,5.525
16.33333333,980,16.33333333,-0.906307787,-0.422618262,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.666666667,67.66666667,18.33333333,30.33333333,6.302288354,5.5
16.41666667,985,16.41666667,-0.915311479,-0.40274669,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.583333333,68.08333333,9.166666667,27.16666667,5.5280051,5.475
16.5,990,16.5,-0.923879533,-0.382683432,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.5,68.5,0,24,4.8,5.45
16.58333333,995,16.58333333,-0.932007869,-0.362438038,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.416666667,68.91666667,0,22.33333333,4.466666667,5.425
16.66666667,1000,16.66666667,-0.939692621,-0.342020143,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.333333333,69.33333333,0,20.66666667,4.133333333,5.4
16.75,1005,16.75,-0.946930129,-0.321439465,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.25,69.75,0,0,0,5.375
16.83333333,1010,16.83333333,-0.953716951,-0.3007058,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.166666667,70.16666667,0,0,0,5.35
16.91666667,1015,16.91666667,-0.960049854,-0.279829014,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8.083333333,70.58333333,0,0,0,5.325
17,1020,17,-0.965925826,-0.258819045,1,0.017213356,0.999851839,1,0.781831482,0.623489802,8,71,0,0,0,5.3
17.08333333,1025,17.08333333,-0.97134207,-0.237685892,1,0.017213356,0.999851839,1,0.781831482,0.623489802,7.841666667,71.41666667,0,0,0,5.15
17.16666667,1030,17.16666667,-0.976296007,-0.216439614,1,0.017213356,0.999851839,1,0.781831482,0.623489802,7.683333333,71.83333333,0,0,0,5
17.25,1035,17.25,-0.98078528,-0.195090322,1,0.017213356,0.999851839,1,0.781831482,0.623489802,7.525,72.25,0,0,0,4.85
17.33333333,1040,17.33333333,-0.984807753,-0.173648178,1,0.017213356,0.999851839,1,0.781831482,0.623489802,7.366666667,72.66666667,0,0,0,4.7
17.41666667,1045,17.41666667,-0.98836151,-0.152123386,1,0.017213356,0.999851839,1,0.781831482,0.623489802,7.208333333,73.08333333,0,0,0,4.55
17.5,1050,17.5,-0.991444861,-0.130526192,1,0.017213356,0.999851839,1,0.781831482,0.623489802,7.05,73.5,0,0,0,4.4
17.58333333,1055,17.58333333,-0.994056338,-0.108866875,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.891666667,73.91666667,0,0,0,4.25
17.66666667,1060,17.66666667,-0.996194698,-0.087155743,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.733333333,74.33333333,0,0,0,4.1
17.75,1065,17.75,-0.997858923,-0.065403129,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.575,74.75,0,0,0,3.95
17.83333333,1070,17.83333333,-0.999048222,-0.043619387,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.416666667,75.16666667,0,0,0,3.8
17.91666667,1075,17.91666667,-0.999762027,-0.021814885,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.258333333,75.58333333,0,0,0,3.65
18,1080,18,-1,-1.84E-16,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.1,76,0,0,0,3.5
18.08333333,1085,18.08333333,-0.999762027,0.021814885,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.175,76,0,0,0,3.541666667
18.16666667,1090,18.16666667,-0.999048222,0.043619387,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.25,76,0,0,0,3.583333333
18.25,1095,18.25,-0.997858923,0.065403129,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.325,76,0,0,0,3.625
18.33333333,1100,18.33333333,-0.996194698,0.087155743,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.4,76,0,0,0,3.666666667
18.41666667,1105,18.41666667,-0.994056338,0.108866875,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.475,76,0,0,0,3.708333333
18.5,1110,18.5,-0.991444861,0.130526192,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.55,76,0,0,0,3.75
18.58333333,1115,18.58333333,-0.98836151,0.152123386,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.625,76,0,0,0,3.791666667
18.66666667,1120,18.66666667,-0.984807753,0.173648178,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.7,76,0,0,0,3.833333333
18.75,1125,18.75,-0.98078528,0.195090322,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.775,76,0,0,0,3.875
18.83333333,1130,18.83333333,-0.976296007,0.216439614,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.85,76,0,0,0,3.916666667
18.91666667,1135,18.91666667,-0.97134207,0.237685892,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.925,76,0,0,0,3.958333333
19,1140,19,-0.965925826,0.258819045,1,0.017213356,0.999851839,1,0.781831482,0.623489802,7,76,0,0,0,4
19.08333333,1145,19.08333333,-0.960049854,0.279829014,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.941666667,76.08333333,0,0,0,4.083333333
19.16666667,1150,19.16666667,-0.953716951,0.3007058,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.883333333,76.16666667,0,0,0,4.166666667
19.25,1155,19.25,-0.946930129,0.321439465,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.825,76.25,0,0,0,4.25
19.33333333,1160,19.33333333,-0.939692621,0.342020143,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.766666667,76.33333333,0,0,0,4.333333333
19.41666667,1165,19.41666667,-0.932007869,0.362438038,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.708333333,76.41666667,0,0,0,4.416666667
19.5,1170,19.5,-0.923879533,0.382683432,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.65,76.5,0,0,0,4.5
19.58333333,1175,19.58333333,-0.915311479,0.40274669,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.591666667,76.58333333,0,0,0,4.583333333
19.66666667,1180,19.66666667,-0.906307787,0.422618262,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.533333333,76.66666667,0,0,0,4.666666667
19.75,1185,19.75,-0.896872742,0.44228869,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.475,76.75,0,0,0,4.75
19.83333333,1190,19.83333333,-0.887010833,0.461748613,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.416666667,76.83333333,0,0,0,4.833333333
19.91666667,1195,19.91666667,-0.876726756,0.480988769,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.358333333,76.91666667,0,0,0,4.916666667
20,1200,20,-0.866025404,0.5,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.3,77,0,0,0,5
20.08333333,1205,20.08333333,-0.854911871,0.518773258,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.275,77.33333333,0,0,0,5.066666667
20.16666667,1210,20.16666667,-0.843391446,0.537299608,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.25,77.66666667,0,0,0,5.133333333
20.25,1215,20.25,-0.831469612,0.555570233,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.225,78,0,0,0,5.2
20.33333333,1220,20.33333333,-0.819152044,0.573576436,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.2,78.33333333,0,0,0,5.266666667
20.41666667,1225,20.41666667,-0.806444604,0.591309648,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.175,78.66666667,0,0,0,5.333333333
20.5,1230,20.5,-0.79335334,0.608761429,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.15,79,0,0,0,5.4
20.58333333,1235,20.58333333,-0.779884483,0.625923472,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.125,79.33333333,0,0,0,5.466666667
20.66666667,1240,20.66666667,-0.766044443,0.64278761,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.1,79.66666667,0,0,0,5.533333333
20.75,1245,20.75,-0.751839807,0.659345815,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.075,80,0,0,0,5.6
20.83333333,1250,20.83333333,-0.737277337,0.675590208,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.05,80.33333333,0,0,0,5.666666667
20.91666667,1255,20.91666667,-0.722363962,0.691513056,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6.025,80.66666667,0,0,0,5.733333333
21,1260,21,-0.707106781,0.707106781,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,81,0,0,0,5.8
21.08333333,1265,21.08333333,-0.691513056,0.722363962,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,80.5,0,0,0,5.85
21.16666667,1270,21.16666667,-0.675590208,0.737277337,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,80,0,0,0,5.9
21.25,1275,21.25,-0.659345815,0.751839807,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,79.5,0,0,0,5.95
21.33333333,1280,21.33333333,-0.64278761,0.766044443,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,79,0,0,0,6
21.41666667,1285,21.41666667,-0.625923472,0.779884483,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,78.5,0,0,0,6.05
21.5,1290,21.5,-0.608761429,0.79335334,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,78,0,0,0,6.1
21.58333333,1295,21.58333333,-0.591309648,0.806444604,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,77.5,0,0,0,6.15
21.66666667,1300,21.66666667,-0.573576436,0.819152044,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,77,0,0,0,6.2
21.75,1305,21.75,-0.555570233,0.831469612,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,76.5,0,0,0,6.25
21.83333333,1310,21.83333333,-0.537299608,0.843391446,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,76,0,0,0,6.3
21.91666667,1315,21.91666667,-0.518773258,0.854911871,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,75.5,0,0,0,6.35
22,1320,22,-0.5,0.866025404,1,0.017213356,0.999851839,1,0.781831482,0.623489802,6,75,0,0,0,6.4
22.08333333,1325,22.08333333,-0.480988769,0.876726756,1,0.017213356,0.999851839,1,0.781831482,0.623489802,5.833333333,76,0,0,0,6.483333333
22.16666667,1330,22.16666667,-0.461748613,0.887010833,1,0.017213356,0.999851839,1,0.781831482,0.623489802,5.666666667,77,0,0,0,6.566666667
22.25,1335,22.25,-0.44228869,0.896872742,1,0.017213356,0.999851839,1,0.781831482,0.623489802,5.5,78,0,0,0,6.65
22.33333333,1340,22.33333333,-0.422618262,0.906307787,1,0.017213356,0.999851839,1,0.781831482,0.623489802,5.333333333,79,0,0,0,6.733333333
22.41666667,1345,22.41666667,-0.40274669,0.915311479,1,0.017213356,0.999851839,1,0.781831482,0.623489802,5.166666667,80,0,0,0,6.816666667
22.5,1350,22.5,-0.382683432,0.923879533,1,0.017213356,0.999851839,1,0.781831482,0.623489802,5,81,0,0,0,6.9
22.58333333,1355,22.58333333,-0.362438038,0.932007869,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4.833333333,82,0,0,0,6.983333333
22.66666667,1360,22.66666667,-0.342020143,0.939692621,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4.666666667,83,0,0,0,7.066666667
22.75,1365,22.75,-0.321439465,0.946930129,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4.5,84,0,0,0,7.15
22.83333333,1370,22.83333333,-0.3007058,0.953716951,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4.333333333,85,0,0,0,7.233333333
22.91666667,1375,22.91666667,-0.279829014,0.960049854,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4.166666667,86,0,0,0,7.316666667
23,1380,23,-0.258819045,0.965925826,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,87,0,0,0,7.4
23.08333333,1385,23.08333333,-0.237685892,0.97134207,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,86.5,0,0,0,7.458333333
23.16666667,1390,23.16666667,-0.216439614,0.976296007,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,86,0,0,0,7.516666667
23.25,1395,23.25,-0.195090322,0.98078528,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,85.5,0,0,0,7.575
23.33333333,1400,23.33333333,-0.173648178,0.984807753,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,85,0,0,0,7.633333333
23.41666667,1405,23.41666667,-0.152123386,0.98836151,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,84.5,0,0,0,7.691666667
23.5,1410,23.5,-0.130526192,0.991444861,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,84,0,0,0,7.75
23.58333333,1415,23.58333333,-0.108866875,0.994056338,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,83.5,0,0,0,7.808333333
23.66666667,1420,23.66666667,-0.087155743,0.996194698,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,83,0,0,0,7.866666667
23.75,1425,23.75,-0.065403129,0.997858923,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,82.5,0,0,0,7.925
23.83333333,1430,23.83333333,-0.043619387,0.999048222,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,82,0,0,0,7.983333333
23.91666667,1435,23.91666667,-0.021814885,0.999762027,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,81.5,0,0,0,8.041666667
24,1440,24,-2.45E-16,1,1,0.017213356,0.999851839,1,0.781831482,0.623489802,4,81,0,0,0,8.1
24.08333333,1445,0.083333333,0.021814885,0.999762027,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.9,80,0,0,0,8.1
24.16666667,1450,0.166666667,0.043619387,0.999048222,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.8,79,0,0,0,8.1
24.25,1455,0.25,0.065403129,0.997858923,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.7,78,0,0,0,8.1
24.33333333,1460,0.333333333,0.087155743,0.996194698,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.6,77,0,0,0,8.1
24.41666667,1465,0.416666667,0.108866875,0.994056338,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.5,76,0,0,0,8.1
24.5,1470,0.5,0.130526192,0.991444861,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.4,75,0,0,0,8.1
24.58333333,1475,0.583333333,0.152123386,0.98836151,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.3,74,0,0,0,8.1
24.66666667,1480,0.666666667,0.173648178,0.984807753,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.2,73,0,0,0,8.1
24.75,1485,0.75,0.195090322,0.98078528,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3.1,72,0,0,0,8.1
24.83333333,1490,0.833333333,0.216439614,0.976296007,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,3,71,0,0,0,8.1
24.91666667,1495,0.916666667,0.237685892,0.97134207,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.9,70,0,0,0,8.1
25,1500,1,0.258819045,0.965925826,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.8,69,0,0,0,8.1
25.08333333,1505,1.083333333,0.279829014,0.960049854,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.783333333,68.58333333,0,0,0,8.075
25.16666667,1510,1.166666667,0.3007058,0.953716951,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.766666667,68.16666667,0,0,0,8.05
25.25,1515,1.25,0.321439465,0.946930129,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.75,67.75,0,0,0,8.025
25.33333333,1520,1.333333333,0.342020143,0.939692621,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.733333333,67.33333333,0,0,0,8
25.41666667,1525,1.416666667,0.362438038,0.932007869,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.716666667,66.91666667,0,0,0,7.975
25.5,1530,1.5,0.382683432,0.923879533,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.7,66.5,0,0,0,7.95
25.58333333,1535,1.583333333,0.40274669,0.915311479,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.683333333,66.08333333,0,0,0,7.925
25.66666667,1540,1.666666667,0.422618262,0.906307787,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.666666667,65.66666667,0,0,0,7.9
25.75,1545,1.75,0.44228869,0.896872742,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.65,65.25,0,0,0,7.875
25.83333333,1550,1.833333333,0.461748613,0.887010833,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.633333333,64.83333333,0,0,0,7.85
25.91666667,1555,1.916666667,0.480988769,0.876726756,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.616666667,64.41666667,0,0,0,7.825
26,1560,2,0.5,0.866025404,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.6,64,0,0,0,7.8
26.08333333,1565,2.083333333,0.518773258,0.854911871,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.55,64.25,0,0,0,7.775
26.16666667,1570,2.166666667,0.537299608,0.843391446,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.5,64.5,0,0,0,7.75
26.25,1575,2.25,0.555570233,0.831469612,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.45,64.75,0,0,0,7.725
26.33333333,1580,2.333333333,0.573576436,0.819152044,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.4,65,0,0,0,7.7
26.41666667,1585,2.416666667,0.591309648,0.806444604,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.35,65.25,0,0,0,7.675
26.5,1590,2.5,0.608761429,0.79335334,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.3,65.5,0,0,0,7.65
26.58333333,1595,2.583333333,0.625923472,0.779884483,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.25,65.75,0,0,0,7.625
26.66666667,1600,2.666666667,0.64278761,0.766044443,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.2,66,0,0,0,7.6
26.75,1605,2.75,0.659345815,0.751839807,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.15,66.25,0,0,0,7.575
26.83333333,1610,2.833333333,0.675590208,0.737277337,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.1,66.5,0,0,0,7.55
26.91666667,1615,2.916666667,0.691513056,0.722363962,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2.05,66.75,0,0,0,7.525
27,1620,3,0.707106781,0.707106781,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.5
27.08333333,1625,3.083333333,0.722363962,0.691513056,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.458333333
27.16666667,1630,3.166666667,0.737277337,0.675590208,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.416666667
27.25,1635,3.25,0.751839807,0.659345815,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.375
27.33333333,1640,3.333333333,0.766044443,0.64278761,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.333333333
27.41666667,1645,3.416666667,0.779884483,0.625923472,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.291666667
27.5,1650,3.5,0.79335334,0.608761429,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.25
27.58333333,1655,3.583333333,0.806444604,0.591309648,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.208333333
27.66666667,1660,3.666666667,0.819152044,0.573576436,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.166666667
27.75,1665,3.75,0.831469612,0.555570233,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.125
27.83333333,1670,3.833333333,0.843391446,0.537299608,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.083333333
27.91666667,1675,3.916666667,0.854911871,0.518773258,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7.041666667
28,1680,4,0.866025404,0.5,2,0.034421612,0.999407401,2,0.974927912,-0.222520934,2,67,0,0,0,7
